Weight,Age,RBC,HB,Creatinine,Glucose,Dose_mg_per_kg,Outcome
14.031465379634753,5.160136738198924,6.85587066899029,12.629591298256566,0.8830475901400898,132.1100292499642,1.293974506297302,1
16.979524592948856,7.500154862747112,4.6281644308059064,15.612084986367215,1.3651339435809366,107.51439728537436,0.5535985690123214,1
17.309820197091845,4.853131671212198,6.3365305351137255,16.110286903912602,0.7995497264247642,105.53381472386758,1.9954404396686842,1
22.54751952457864,2.240363330622404,7.430650208003966,14.147433109600472,0.9632826798352028,80.29787161967715,0.7131892863422082,1
19.006962157773447,1.9651661871401718,6.5154527879432145,16.77088841058815,1.5017020500304097,117.51805279527808,2.4192299474301797,0
22.732293627014243,4.265701953492466,6.297188489362671,10.497914484373071,1.0791749757710813,79.57208621910237,1.6342912308773623,1
23.155023335466822,6.840460718564262,5.35692937694203,16.708411580560036,0.7647764155273135,92.15518568949034,0.5808999340600243,1
13.842070854293109,4.717313106424629,7.031462291569266,12.925704078363344,0.9251890123892856,71.46082883604699,1.486568690479071,1
19.196514241400003,3.175226087324782,6.897934368740275,14.440037177932396,0.893127483251843,105.75699523906898,2.309663241966176,0
22.07037925833216,5.941047481537854,7.348063904913799,12.913569009057957,1.2508383489558803,100.23863241191877,1.356175200478989,1
14.82957967163777,0.5,6.977348976811162,16.26325424868404,0.4,98.5854280487005,0.8932814095030264,1
15.74981704556212,6.364163950895278,7.726309907545045,16.36530707727646,0.8479966373809368,122.47255947812222,1.1225139619164881,1
22.917544754565764,5.009163503347671,6.86701945463908,12.194347097930565,0.5068149409473639,91.66622711116764,1.2485287894382273,1
12.416865112025288,3.437889858806445,5.122379821665292,16.746078437758907,0.8653598482484597,110.29490713905199,1.5623429331487872,1
16.42242774153023,5.029555448629407,7.089087061955458,14.779423420094798,0.8491571768390612,72.54331214743362,0.401649944552629,0
17.577909176726994,7.2455922022063,6.992677415398522,12.532226468790288,0.9123618997824424,81.06807138532784,2.489384865244784,0
28.23561818666672,8.630494450564699,6.5263616466381436,10.830435045294651,0.7690741069997944,76.16323060939058,0.626875381500862,1
26.107588131530747,8.560302166305167,5.760097348119643,11.183011974991597,1.2006398796199618,105.51873190381392,2.395567396846319,0
11.836864309790197,4.9533616516672065,6.1573967551795485,12.639782417645993,1.0760614304075102,99.18422849383404,1.4147477528418735,1
5.0,7.112897999560712,7.1307718916175045,13.352317273692039,1.1208170232127608,74.33045387648895,1.6680298334217099,1
19.60395883399125,3.376781365812627,7.0882539164081315,13.994946557129854,1.0814302019072624,76.54606861036834,2.034098981637395,0
29.377521419075237,4.200855709695821,6.038001529180969,13.809617832695865,0.4,84.68136899212904,0.5045924611220617,1
13.45239538840938,6.115509535094728,6.3052891924320615,15.12074936829002,0.9232509113858364,91.92926376718842,0.7455719144087587,1
19.249625578943586,0.5,7.562838498958103,14.470840007491033,0.9971529507650863,104.08796419177635,1.3583127324930362,1
27.43402609111799,7.999601034482238,8.5,12.435727479893494,1.0737843905007673,95.29054842658196,0.2222619237738392,0
16.154275944332834,7.728430668470253,6.577587343145607,14.670486967072511,0.7399785493622166,84.64440964568922,1.6820493809836126,1
21.22886457153612,5.936389758611401,5.407819176413539,14.128557005284176,1.3758010525442868,122.14187400331247,1.5368714178942298,1
23.483230839435507,3.162540597341572,6.701018943771667,12.105495176499973,0.8175308583564943,113.12338188580857,0.4485780287963779,0
35.077238541711765,5.997418055783736,5.305964200179941,14.067413880365844,1.3829951262273548,96.84681127563223,1.727590169970253,1
25.075314205911617,4.461124830110982,6.562590357628063,16.394867408543973,0.7552432630832502,108.3236956648989,0.24154626309163452,0
20.14384535012513,4.396393261681789,7.513262142643549,15.266438391941216,1.221486542879049,97.54314900767058,1.6246096603386162,1
14.289887781244623,6.888301675223406,5.195147640693453,12.172101914113401,1.0879900485061622,124.48093391341632,2.008526918746381,0
29.540779064946435,4.579112837478865,6.230084295481494,11.76920804932659,1.1487670767000486,110.93907052703358,1.3752499389378225,1
36.3072695603762,4.681919462417722,7.101132745853051,11.313607778485617,1.5094756803918772,94.34279091491959,2.010053743251082,0
14.388914354260365,3.36881782301881,8.320810909003885,12.752106640283532,1.264801541475352,81.24677621836096,0.7316760350498197,1
28.620692622317065,4.8699424021016515,6.6007973699507945,12.176867967433306,1.1957866786035716,126.25018164241901,0.2292338996803428,0
10.512291778696577,6.477229236021618,6.79447918341279,13.960915258213712,1.0894774016972717,91.62000490536036,2.4674283288494134,0
18.492456318821098,4.7087453313278695,5.295444583597872,11.349232190594744,1.1585060959752396,135.70099775138067,2.1217743015886166,0
20.928044908013547,2.904553125195049,5.334517365607603,14.496705109205056,1.0832037558284326,98.77422918984483,1.278528579694505,1
27.91230598519462,3.7067484144041405,6.820254372930742,13.623644961263564,0.7926584366140471,90.16749867217654,0.49045082774529797,0
22.15704386917692,5.047555272232233,5.616401451298278,11.71004601718044,0.9472838647985128,89.57494369744076,1.2285077024067907,1
20.236886264377226,6.342199647032126,6.552435720547285,14.610988358412959,0.5321667977708191,115.22750238812809,0.39502488150299103,0
33.318565667738035,2.209466043325415,7.300076349690002,13.889225963601307,1.1276484948465149,64.43170905296479,2.366022757888483,0
23.172453569334245,5.883871694743585,6.303461992412065,14.822424055389506,1.102725867158769,104.28480409673699,1.5479566767826032,1
28.202698092240105,3.909022866508457,4.5,12.578192126668876,0.7356636650219663,111.91363351617176,0.7219643007075143,1
23.23179420126756,6.080915399498446,5.32033934829373,11.877829267972103,1.2636497725339881,100.76768495742759,1.160992874735193,1
24.14225899366565,8.245125915277256,7.177705067013193,16.33977240032187,1.4003680763320798,65.49924661312221,2.1338046288681847,0
33.2723747782419,3.1278453153355956,6.6911291959259245,13.492549899541867,0.6900961449203888,126.8771012784465,1.8247693936032297,1
22.088568033587464,4.7747556545236405,6.112930224716011,13.73364604674989,0.6764813891731762,88.05592879655929,2.2162149444409898,0
16.91647767460366,7.042398411002937,5.991530989629833,15.67485084020227,1.058167760491772,100.96475672747061,1.3482767729334302,1
10.936607447648097,5.039928041219563,5.999438150747752,14.687145370364263,1.0208499194260106,112.82390527876575,2.4169460893075065,0
17.041698226268988,4.667464190822722,6.053335588942049,14.651211757587372,1.3637600540124724,106.2923223934871,0.40503311388362173,0
8.799760190979356,4.130317335509649,6.9960574044705,14.391044180255546,1.143957663047284,97.00822462200342,0.36300984188352503,0
19.91918003903286,6.14481214825272,5.372269479477705,13.770362989959246,0.9615210326440246,101.77366164512779,1.7736773971694824,1
10.919051105623465,2.82588998885744,5.75117265586322,13.93075023187762,0.5475286491864215,125.13453830311195,1.8869023497935185,1
16.013390399003942,6.107768967878791,7.320881915730839,15.456902227671037,1.437089025969716,109.87657230384738,0.27191887772712015,0
10.137776790220125,3.950507899089927,5.975531096006299,14.18370328133216,0.42187063302603056,77.92847684270725,0.6703052014277475,1
7.868239790288854,7.2731435242505444,6.872940687550327,13.10927081684269,1.2643061484479219,122.99400051233502,0.6179235622551819,1
11.721633774434366,3.655805917603172,6.419589380549977,13.262751114891454,0.9615706301164274,102.56849220323467,1.6507272843860594,1
20.317331895261727,5.662572734609556,6.2572813483654155,13.467405304226371,0.8974137095864457,74.15689423401197,0.7379058037920545,1
16.164015363672732,3.3284209726776908,7.133309174184719,13.213226512243356,0.49494132097733434,98.94984404709501,1.0530257094594297,1
26.6849336643739,3.0081955302363497,5.807529715187205,12.800064765312145,1.2507063094541282,60.93920065746124,1.8796894164231854,1
29.891705729620455,2.4630658585595238,6.532840024020183,17.2966090713024,1.3953377088582188,87.26801035629894,1.3368062227422401,1
20.958914307218777,3.0584273461191933,7.854161454159196,15.200354307534106,1.1480073706559213,98.23199559188299,1.7722056497760366,1
10.038629735494393,6.750366120983815,4.5,11.866154609900153,1.1378067320095886,102.88358779976187,1.9183498173007458,1
26.088624140463743,7.360649025716139,6.460774889285786,12.801109010250977,0.8858631825340775,94.27506825167521,2.0520172027668413,0
17.501317428918174,3.5928679976739892,6.754385181145217,15.242981745305345,1.2510226013381562,96.63737185926374,1.7202915283804756,1
21.473513666856103,8.020625688685007,5.416462862929594,10.707573694581923,0.6480040910854041,123.67863404009023,1.4905213136742173,1
22.319488181914632,2.793035400926061,7.794816219072942,11.005523460286605,1.2108079811115027,80.64246082991909,1.8240539889595804,1
18.562097002214195,8.27053790645196,7.007664230746356,14.630999439141036,1.1250735817959474,88.24660235716577,1.4999518479599228,1
22.483299158980458,6.615977266867202,6.465039696624005,15.91121449761821,0.8315192615114692,122.84866344132298,2.2454085316389767,0
24.027068026335566,2.743550681357243,6.649722514926203,14.796992962170435,0.9583372723431197,86.76498326290785,0.8829363187388053,1
31.194876084992316,3.3562434100855585,5.482388773562395,15.286647534625665,1.466482382278777,88.37869149755812,1.0874285572527553,1
24.40002733987508,6.533402514213821,5.437498768327972,11.74776626369123,0.816863794336792,116.41346220700453,1.973917068406049,1
31.522694704197022,3.223401237674126,7.7372132245607235,18.13857674138587,1.0545091388962116,97.69284328142795,0.6673025120264643,1
31.726931441691896,5.526415452199267,7.078888388566716,13.729480867676706,0.9709056775648269,114.5399206593568,1.0782857627005877,1
21.28423332370673,4.5368032377979866,7.387529259409328,15.336147582093899,0.6842291882305784,120.03390510354755,0.8002168451305645,1
21.268579336811303,5.736367779229314,6.506237751776484,13.466400674774402,1.2916769261932146,126.46046446948634,1.751091411040807,1
10.864127410366267,6.237935375424488,6.8469133745034885,15.523064050068271,0.5976915619363515,96.77874557649739,0.7417461461354413,1
20.37714206161129,4.680421464904952,7.855174995680056,15.116491305837577,0.4197979016443457,84.36747965213937,1.2802858924206189,1
10.585333922368694,6.20600156096492,8.057416164711144,15.992535563228952,1.0945849044188067,69.22665251182936,0.3587648999597064,0
17.928441931404883,0.5,4.650666294515972,11.900268295548926,1.0067764050018086,90.51245769329013,0.5614293558894374,1
22.21205887848057,5.2628774997632695,6.110986439248733,15.801218011548862,1.0398023493112085,117.46188242592713,2.3280572247219635,0
20.59565790777183,5.944195184975633,5.515385973352022,12.255140664071261,1.1023015476747626,91.77600426855392,1.1593697778956873,0
16.6052812096612,4.979818746635557,5.421282146364149,13.719413187016887,1.447002388483471,81.14098884412707,1.3344339160519811,1
13.884980538777818,4.6918172368079745,5.673097135701241,14.18397646303341,1.0380648180743048,73.37173189397939,1.5732057273217066,1
7.6442002595309795,2.0003301666421294,5.934074637966533,11.641782345285701,1.0027167940600175,98.71362132405805,1.1573180176767366,1
15.902633362706336,4.270204325108106,5.408204885509161,13.973211211486994,1.2019646193966598,117.990381386209,0.5731894396329166,1
20.69899798783988,6.606646718524943,8.5,15.079087254461788,1.0534310306661305,60.0,1.3822674203393568,1
37.15652511523568,7.2714715000691825,6.0914468477025725,12.40853346908948,1.1276689592150417,91.50781252487461,1.730502512646893,1
26.605554263110626,3.839618033395472,7.43081025084345,10.724173173527447,0.8553293680214498,95.65989532207173,1.0386202153754203,1
13.874287549789194,1.70707640187061,7.996317754788404,13.762767143152747,0.9823693665344096,137.6823536106598,1.79613873405443,1
11.621934776358144,3.1515895468018558,7.297196151063121,16.248730154611998,0.8507416164442297,108.51786054906519,0.8200537040061824,1
24.235508677178345,2.7724479879213484,6.768058592232222,13.867049044778197,1.0465710521859046,90.78291917755128,1.198790690020604,1
24.75659787019797,7.58123202960628,6.793620359172962,13.007793650904809,0.5947588122651841,86.04444045124372,1.9021053265572125,1
27.168807448659322,6.230793524878696,5.824883338332161,13.73446963254014,0.9065699970123168,84.05101873604289,0.8682646999445176,1
23.21805385351997,4.762559955250537,6.494227814094407,15.575219165542288,1.124838451304727,138.98035502439953,2.041535919718631,0
